pop_2012,chart_month,county,eligible_population_enrolled,location,month,opo,population_18_estimate,registry_enrollments,year,dummy_day,date,year_sp_2012,year_sp_2016,year_sp_2017,total_days
311687,10 (Oct),Rockland,11.63,"(41.127287, -74.017033)",10,New York Organ Donor Network,242118,28170,2010,01,2010-10-01,0,0,0,760
219607,10 (Oct),Saratoga,27.21,"(43.00894, -73.786779)",10,Center for Donation and Transplant in New York,170591,46415,2010,01,2010-10-01,0,0,0,760
154727,10 (Oct),Schenectady,22.47,"(42.809233, -73.946838)",10,Center for Donation and Transplant in New York,120192,27007,2010,01,2010-10-01,0,0,0,760
32749,10 (Oct),Schoharie,23.11,"(42.643426, -74.434606)",10,Center for Donation and Transplant in New York,25439,5878,2010,01,2010-10-01,0,0,0,760
18343,10 (Oct),Schuyler,21.43,"(42.38593, -76.872032)",10,Finger Lakes Donor Recovery Network,14249,3053,2010,01,2010-10-01,0,0,0,760
35251,10 (Oct),Seneca,10.94,"(42.833627, -76.82753)",10,Finger Lakes Donor Recovery Network,27383,2996,2010,01,2010-10-01,0,0,0,760
98990,10 (Oct),Steuben,23.54,"(42.270053, -77.324618)",10,Finger Lakes Donor Recovery Network,76895,18102,2010,01,2010-10-01,0,0,0,760
111944,10 (Oct),St Lawrence,24.33,"(44.689468, -75.242045)",10,Center for Donation and Transplant in New York,86958,21161,2010,01,2010-10-01,0,0,0,760
1493350,10 (Oct),Suffolk,17.13,"(40.820237, -73.119032)",10,New York Organ Donor Network,1160034,198689,2010,01,2010-10-01,0,0,0,760
77547,10 (Oct),Sullivan,13.9,"(41.705166, -74.711705)",10,Center for Donation and Transplant in New York,60239,8372,2010,01,2010-10-01,0,0,0,760
51125,10 (Oct),Tioga,23.52,"(42.120252, -76.29595)",10,Center for Donation and Transplant in New York,39714,9339,2010,01,2010-10-01,0,0,0,760
101564,10 (Oct),Tompkins,33.9,"(42.461024, -76.478784)",10,Finger Lakes Donor Recovery Network,78895,26746,2010,01,2010-10-01,0,0,0,760
19378102,10 (Oct),TOTAL NYS,14.68,NA,10,NA,15052907,2209838,2010,01,2010-10-01,0,0,0,760
182493,10 (Oct),Ulster,18.49,"(41.848374, -74.099412)",10,Center for Donation and Transplant in New York,141761,26210,2010,01,2010-10-01,0,0,0,760
65707,10 (Oct),Warren,18.39,"(43.403024, -73.716044)",10,Center for Donation and Transplant in New York,51041,9384,2010,01,2010-10-01,0,0,0,760
63216,10 (Oct),Washington,17.63,"(43.289513, -73.454761)",10,Center for Donation and Transplant in New York,49106,8658,2010,01,2010-10-01,0,0,0,760
93772,10 (Oct),Wayne,17.2,"(43.144336, -77.117995)",10,Finger Lakes Donor Recovery Network,72842,12530,2010,01,2010-10-01,0,0,0,760
949113,10 (Oct),Westchester,14.08,"(41.039278, -73.805386)",10,New York Organ Donor Network,737271,103808,2010,01,2010-10-01,0,0,0,760
42155,10 (Oct),Wyoming,25.46,"(42.723641, -78.204473)",10,UNYTS,32746,8338,2010,01,2010-10-01,0,0,0,760
25348,10 (Oct),Yates,22.77,"(42.634338, -77.078311)",10,Finger Lakes Donor Recovery Network,19690,4484,2010,01,2010-10-01,0,0,0,760
304204,09 (Sep),Albany,17.8,"(42.678066, -73.814233)",9,Center for Donation and Transplant in New York,236306,42058,2010,01,2010-09-01,0,0,0,730
48946,09 (Sep),Allegany,21.75,"(42.226801, -78.020567)",9,UNYTS,38021,8269,2010,01,2010-09-01,0,0,0,730
1385108,09 (Sep),Bronx,6.5,"(40.85589, -73.868294)",9,New York Organ Donor Network,1075952,69977,2010,01,2010-09-01,0,0,0,730
200600,09 (Sep),Broome,20.62,"(42.122015, -75.933191)",9,Center for Donation and Transplant in New York,155826,32125,2010,01,2010-09-01,0,0,0,730
80317,09 (Sep),Cattauragus,35.71,"(42.224267, -78.606673)",9,UNYTS,62390,22278,2010,01,2010-09-01,0,0,0,730
80026,09 (Sep),Cayuga,17.1,"(42.940095, -76.560755)",9,Finger Lakes Donor Recovery Network,62164,10631,2010,01,2010-09-01,0,0,0,730
134905,09 (Sep),Chautauqua,26.63,"(42.246904, -79.315313)",9,UNYTS,104794,27908,2010,01,2010-09-01,0,0,0,730
88830,09 (Sep),Chemung,22.4,"(42.116644, -76.812331)",9,Finger Lakes Donor Recovery Network,69003,15454,2010,01,2010-09-01,0,0,0,730
50477,09 (Sep),Chenango,18.12,"(42.481798, -75.570013)",9,Finger Lakes Donor Recovery Network,39211,7104,2010,01,2010-09-01,0,0,0,730
82128,09 (Sep),Clinton,22.14,"(44.731944, -73.548883)",9,Center for Donation and Transplant in New York,63797,14127,2010,01,2010-09-01,0,0,0,730
63096,09 (Sep),Columbia,25.4,"(42.276913, -73.682168)",9,Center for Donation and Transplant in New York,49013,12448,2010,01,2010-09-01,0,0,0,730
49336,09 (Sep),Cortland,22.93,"(42.597101, -76.143291)",9,Finger Lakes Donor Recovery Network,38324,8789,2010,01,2010-09-01,0,0,0,730
47980,09 (Sep),Delaware,15.86,"(42.242972, -74.997944)",9,Center for Donation and Transplant in New York,37271,5912,2010,01,2010-09-01,0,0,0,730
297488,09 (Sep),Dutchess,18.26,"(41.686216, -73.840468)",9,Center for Donation and Transplant in New York,231089,42189,2010,01,2010-09-01,0,0,0,730
919040,09 (Sep),Erie,21.99,"(42.888143, -78.795544)",9,UNYTS,713910,156969,2010,01,2010-09-01,0,0,0,730
39370,09 (Sep),Essex,23.23,"(44.166026, -73.685145)",9,Center for Donation and Transplant in New York,30583,7105,2010,01,2010-09-01,0,0,0,730
51599,09 (Sep),Franklin,20.11,"(44.705699, -74.340621)",9,Center for Donation and Transplant in New York,40082,8061,2010,01,2010-09-01,0,0,0,730
55531,09 (Sep),Fulton,16.99,"(43.06014, -74.331296)",9,Center for Donation and Transplant in New York,43136,7329,2010,01,2010-09-01,0,0,0,730
60079,09 (Sep),Genesee,24.06,"(43.000121, -78.172679)",9,UNYTS,46669,11228,2010,01,2010-09-01,0,0,0,730
49221,09 (Sep),Greene,20.1,"(42.298326, -73.973376)",9,Center for Donation and Transplant in New York,38235,7685,2010,01,2010-09-01,0,0,0,730
4836,09 (Sep),Hamilton,22.6,"(43.618468, -74.395268)",9,Center for Donation and Transplant in New York,3757,849,2010,01,2010-09-01,0,0,0,730
64519,09 (Sep),Herkimer,18.98,"(43.070026, -74.994246)",9,Center for Donation and Transplant in New York,50118,9513,2010,01,2010-09-01,0,0,0,730
116229,09 (Sep),Jefferson,23.87,"(44.019295, -75.898971)",9,Finger Lakes Donor Recovery Network,90287,21547,2010,01,2010-09-01,0,0,0,730
2504700,09 (Sep),Kings,7.61,"(40.65642, -73.950691)",9,New York Organ Donor Network,1945651,148061,2010,01,2010-09-01,0,0,0,730
27087,09 (Sep),Lewis,24.23,"(43.785537, -75.446296)",9,Finger Lakes Donor Recovery Network,21041,5099,2010,01,2010-09-01,0,0,0,730
65393,09 (Sep),Livingston,21.42,"(42.763754, -77.765392)",9,Finger Lakes Donor Recovery Network,50797,10879,2010,01,2010-09-01,0,0,0,730
73442,09 (Sep),Madison,18.81,"(42.986917, -75.720031)",9,Finger Lakes Donor Recovery Network,57050,10733,2010,01,2010-09-01,0,0,0,730
744344,09 (Sep),Monroe,17.9,"(43.161748, -77.620143)",9,Finger Lakes Donor Recovery Network,578206,103483,2010,01,2010-09-01,0,0,0,730
50219,09 (Sep),Montgomery,16.09,"(42.933637, -74.341972)",9,Center for Donation and Transplant in New York,39010,6276,2010,01,2010-09-01,0,0,0,730
1339532,09 (Sep),Nassau,12.75,"(40.715749, -73.601185)",9,New York Organ Donor Network,1040548,132683,2010,01,2010-09-01,0,0,0,730
1585873,09 (Sep),New York,19.19,"(40.726966, -74.005966)",9,New York Organ Donor Network,1231906,236415,2010,01,2010-09-01,0,0,0,730
216469,09 (Sep),Niagara,26.29,"(43.134634, -78.856419)",9,UNYTS,168153,44211,2010,01,2010-09-01,0,0,0,730
234878,09 (Sep),Oneida,10.88,"(43.149482, -75.361773)",9,Center for Donation and Transplant in New York,182453,19850,2010,01,2010-09-01,0,0,0,730
467026,09 (Sep),Onondaga,19.45,"(43.065629, -76.168033)",9,Finger Lakes Donor Recovery Network,362786,70549,2010,01,2010-09-01,0,0,0,730
107931,09 (Sep),Ontario,24.61,"(42.894571, -77.252045)",9,Finger Lakes Donor Recovery Network,83841,20632,2010,01,2010-09-01,0,0,0,730
372813,09 (Sep),Orange,14.52,"(41.422459, -74.241929)",9,New York Organ Donor Network,289601,42039,2010,01,2010-09-01,0,0,0,730
42883,09 (Sep),Orleans,5.37,"(43.248394, -78.218438)",9,UNYTS,33312,1790,2010,01,2010-09-01,0,0,0,730
122109,09 (Sep),Oswego,18.22,"(43.39123, -76.31133)",9,Finger Lakes Donor Recovery Network,94854,17287,2010,01,2010-09-01,0,0,0,730
62259,09 (Sep),Otsego,22.72,"(42.564852, -75.060334)",9,Center for Donation and Transplant in New York,48363,10986,2010,01,2010-09-01,0,0,0,730
99710,09 (Sep),Putnam,19.07,"(41.41131, -73.717443)",9,New York Organ Donor Network,77455,14774,2010,01,2010-09-01,0,0,0,730
2230722,09 (Sep),Queens,6.2,"(40.749338, -73.789673)",9,New York Organ Donor Network,1732825,107395,2010,01,2010-09-01,0,0,0,730
80317,05 (May),Cattauragus,35.71,"(42.224267, -78.606673)",5,UNYTS,62390,22278,2010,01,2010-05-01,0,0,0,607
159429,09 (Sep),Rensselaer,17.8,"(42.70098, -73.628669)",9,Center for Donation and Transplant in New York,123844,22044,2010,01,2010-09-01,0,0,0,730
468730,09 (Sep),Richmond,9.05,"(40.566763, -74.148102)",9,New York Organ Donor Network,364109,32948,2010,01,2010-09-01,0,0,0,730
311687,09 (Sep),Rockland,11.48,"(41.127287, -74.017033)",9,New York Organ Donor Network,242118,27784,2010,01,2010-09-01,0,0,0,730
219607,09 (Sep),Saratoga,26.9,"(43.00894, -73.786779)",9,Center for Donation and Transplant in New York,170591,45881,2010,01,2010-09-01,0,0,0,730
154727,09 (Sep),Schenectady,22.19,"(42.809233, -73.946838)",9,Center for Donation and Transplant in New York,120192,26672,2010,01,2010-09-01,0,0,0,730
32749,09 (Sep),Schoharie,22.87,"(42.643426, -74.434606)",9,Center for Donation and Transplant in New York,25439,5817,2010,01,2010-09-01,0,0,0,730
18343,09 (Sep),Schuyler,21.03,"(42.38593, -76.872032)",9,Finger Lakes Donor Recovery Network,14249,2996,2010,01,2010-09-01,0,0,0,730
35251,09 (Sep),Seneca,10.78,"(42.833627, -76.82753)",9,Finger Lakes Donor Recovery Network,27383,2953,2010,01,2010-09-01,0,0,0,730
98990,09 (Sep),Steuben,23.28,"(42.270053, -77.324618)",9,Finger Lakes Donor Recovery Network,76895,17904,2010,01,2010-09-01,0,0,0,730
111944,09 (Sep),St Lawrence,24.33,"(44.689468, -75.242045)",9,Center for Donation and Transplant in New York,86958,21161,2010,01,2010-09-01,0,0,0,730
1493350,09 (Sep),Suffolk,16.91,"(40.820237, -73.119032)",9,New York Organ Donor Network,1160034,196196,2010,01,2010-09-01,0,0,0,730
77547,09 (Sep),Sullivan,13.66,"(41.705166, -74.711705)",9,Center for Donation and Transplant in New York,60239,8231,2010,01,2010-09-01,0,0,0,730
51125,09 (Sep),Tioga,23.29,"(42.120252, -76.29595)",9,Center for Donation and Transplant in New York,39714,9251,2010,01,2010-09-01,0,0,0,730
101564,09 (Sep),Tompkins,33.51,"(42.461024, -76.478784)",9,Finger Lakes Donor Recovery Network,78895,26441,2010,01,2010-09-01,0,0,0,730
19378102,09 (Sep),TOTAL NYS,14.48,NA,9,NA,15052907,2179905,2010,01,2010-09-01,0,0,0,730
182493,09 (Sep),Ulster,18.27,"(41.848374, -74.099412)",9,Center for Donation and Transplant in New York,141761,25902,2010,01,2010-09-01,0,0,0,730
65707,09 (Sep),Warren,18.17,"(43.403024, -73.716044)",9,Center for Donation and Transplant in New York,51041,9276,2010,01,2010-09-01,0,0,0,730
63216,09 (Sep),Washington,17.35,"(43.289513, -73.454761)",9,Center for Donation and Transplant in New York,49106,8521,2010,01,2010-09-01,0,0,0,730
93772,09 (Sep),Wayne,16.98,"(43.144336, -77.117995)",9,Finger Lakes Donor Recovery Network,72842,12370,2010,01,2010-09-01,0,0,0,730
949113,09 (Sep),Westchester,13.88,"(41.039278, -73.805386)",9,New York Organ Donor Network,737271,102333,2010,01,2010-09-01,0,0,0,730
42155,09 (Sep),Wyoming,25.26,"(42.723641, -78.204473)",9,UNYTS,32746,8271,2010,01,2010-09-01,0,0,0,730
25348,09 (Sep),Yates,22.51,"(42.634338, -77.078311)",9,Finger Lakes Donor Recovery Network,19690,4432,2010,01,2010-09-01,0,0,0,730
304204,08 (Aug),Albany,17.55,"(42.678066, -73.814233)",8,Center for Donation and Transplant in New York,236306,41477,2010,01,2010-08-01,0,0,0,699
48946,08 (Aug),Allegany,21.43,"(42.226801, -78.020567)",8,UNYTS,38021,8147,2010,01,2010-08-01,0,0,0,699
1385108,08 (Aug),Bronx,6.38,"(40.85589, -73.868294)",8,New York Organ Donor Network,1075952,68619,2010,01,2010-08-01,0,0,0,699
200600,08 (Aug),Broome,20.28,"(42.122015, -75.933191)",8,Center for Donation and Transplant in New York,155826,31604,2010,01,2010-08-01,0,0,0,699
80317,08 (Aug),Cattauragus,35.71,"(42.224267, -78.606673)",8,UNYTS,62390,22278,2010,01,2010-08-01,0,0,0,699
80026,08 (Aug),Cayuga,16.78,"(42.940095, -76.560755)",8,Finger Lakes Donor Recovery Network,62164,10432,2010,01,2010-08-01,0,0,0,699
134905,08 (Aug),Chautauqua,26.38,"(42.246904, -79.315313)",8,UNYTS,104794,27643,2010,01,2010-08-01,0,0,0,699
88830,08 (Aug),Chemung,22.08,"(42.116644, -76.812331)",8,Finger Lakes Donor Recovery Network,69003,15236,2010,01,2010-08-01,0,0,0,699
50477,08 (Aug),Chenango,17.89,"(42.481798, -75.570013)",8,Finger Lakes Donor Recovery Network,39211,7016,2010,01,2010-08-01,0,0,0,699
82128,08 (Aug),Clinton,21.85,"(44.731944, -73.548883)",8,Center for Donation and Transplant in New York,63797,13942,2010,01,2010-08-01,0,0,0,699
63096,08 (Aug),Columbia,25.14,"(42.276913, -73.682168)",8,Center for Donation and Transplant in New York,49013,12324,2010,01,2010-08-01,0,0,0,699
49336,08 (Aug),Cortland,22.66,"(42.597101, -76.143291)",8,Finger Lakes Donor Recovery Network,38324,8683,2010,01,2010-08-01,0,0,0,699
47980,08 (Aug),Delaware,15.58,"(42.242972, -74.997944)",8,Center for Donation and Transplant in New York,37271,5808,2010,01,2010-08-01,0,0,0,699
297488,08 (Aug),Dutchess,17.97,"(41.686216, -73.840468)",8,Center for Donation and Transplant in New York,231089,41532,2010,01,2010-08-01,0,0,0,699
919040,08 (Aug),Erie,21.62,"(42.888143, -78.795544)",8,UNYTS,713910,154364,2010,01,2010-08-01,0,0,0,699
39370,08 (Aug),Essex,22.91,"(44.166026, -73.685145)",8,Center for Donation and Transplant in New York,30583,7006,2010,01,2010-08-01,0,0,0,699
51599,08 (Aug),Franklin,19.8,"(44.705699, -74.340621)",8,Center for Donation and Transplant in New York,40082,7937,2010,01,2010-08-01,0,0,0,699
55531,08 (Aug),Fulton,16.71,"(43.06014, -74.331296)",8,Center for Donation and Transplant in New York,43136,7208,2010,01,2010-08-01,0,0,0,699
60079,08 (Aug),Genesee,23.83,"(43.000121, -78.172679)",8,UNYTS,46669,11122,2010,01,2010-08-01,0,0,0,699
49221,08 (Aug),Greene,19.84,"(42.298326, -73.973376)",8,Center for Donation and Transplant in New York,38235,7587,2010,01,2010-08-01,0,0,0,699
4836,08 (Aug),Hamilton,22.31,"(43.618468, -74.395268)",8,Center for Donation and Transplant in New York,3757,838,2010,01,2010-08-01,0,0,0,699
64519,08 (Aug),Herkimer,18.56,"(43.070026, -74.994246)",8,Center for Donation and Transplant in New York,50118,9304,2010,01,2010-08-01,0,0,0,699
116229,08 (Aug),Jefferson,23.49,"(44.019295, -75.898971)",8,Finger Lakes Donor Recovery Network,90287,21210,2010,01,2010-08-01,0,0,0,699
2504700,08 (Aug),Kings,7.47,"(40.65642, -73.950691)",8,New York Organ Donor Network,1945651,145257,2010,01,2010-08-01,0,0,0,699
27087,08 (Aug),Lewis,23.93,"(43.785537, -75.446296)",8,Finger Lakes Donor Recovery Network,21041,5036,2010,01,2010-08-01,0,0,0,699
65393,08 (Aug),Livingston,21.12,"(42.763754, -77.765392)",8,Finger Lakes Donor Recovery Network,50797,10727,2010,01,2010-08-01,0,0,0,699
73442,08 (Aug),Madison,18.5,"(42.986917, -75.720031)",8,Finger Lakes Donor Recovery Network,57050,10557,2010,01,2010-08-01,0,0,0,699
744344,08 (Aug),Monroe,17.59,"(43.161748, -77.620143)",8,Finger Lakes Donor Recovery Network,578206,101723,2010,01,2010-08-01,0,0,0,699
50219,08 (Aug),Montgomery,15.87,"(42.933637, -74.341972)",8,Center for Donation and Transplant in New York,39010,6191,2010,01,2010-08-01,0,0,0,699
1339532,08 (Aug),Nassau,12.53,"(40.715749, -73.601185)",8,New York Organ Donor Network,1040548,130352,2010,01,2010-08-01,0,0,0,699
1585873,08 (Aug),New York,18.94,"(40.726966, -74.005966)",8,New York Organ Donor Network,1231906,233269,2010,01,2010-08-01,0,0,0,699
216469,08 (Aug),Niagara,25.95,"(43.134634, -78.856419)",8,UNYTS,168153,43639,2010,01,2010-08-01,0,0,0,699
234878,08 (Aug),Oneida,10.66,"(43.149482, -75.361773)",8,Center for Donation and Transplant in New York,182453,19442,2010,01,2010-08-01,0,0,0,699
467026,08 (Aug),Onondaga,19.12,"(43.065629, -76.168033)",8,Finger Lakes Donor Recovery Network,362786,69368,2010,01,2010-08-01,0,0,0,699
107931,08 (Aug),Ontario,24.22,"(42.894571, -77.252045)",8,Finger Lakes Donor Recovery Network,83841,20303,2010,01,2010-08-01,0,0,0,699
372813,08 (Aug),Orange,14.26,"(41.422459, -74.241929)",8,New York Organ Donor Network,289601,41289,2010,01,2010-08-01,0,0,0,699
42883,08 (Aug),Orleans,5.29,"(43.248394, -78.218438)",8,UNYTS,33312,1762,2010,01,2010-08-01,0,0,0,699
122109,08 (Aug),Oswego,17.95,"(43.39123, -76.31133)",8,Finger Lakes Donor Recovery Network,94854,17027,2010,01,2010-08-01,0,0,0,699
62259,08 (Aug),Otsego,22.43,"(42.564852, -75.060334)",8,Center for Donation and Transplant in New York,48363,10846,2010,01,2010-08-01,0,0,0,699
99710,08 (Aug),Putnam,18.73,"(41.41131, -73.717443)",8,New York Organ Donor Network,77455,14511,2010,01,2010-08-01,0,0,0,699
2230722,08 (Aug),Queens,6.09,"(40.749338, -73.789673)",8,New York Organ Donor Network,1732825,105449,2010,01,2010-08-01,0,0,0,699
159429,08 (Aug),Rensselaer,17.48,"(42.70098, -73.628669)",8,Center for Donation and Transplant in New York,123844,21651,2010,01,2010-08-01,0,0,0,699
468730,08 (Aug),Richmond,8.89,"(40.566763, -74.148102)",8,New York Organ Donor Network,364109,32381,2010,01,2010-08-01,0,0,0,699
311687,08 (Aug),Rockland,11.27,"(41.127287, -74.017033)",8,New York Organ Donor Network,242118,27290,2010,01,2010-08-01,0,0,0,699
219607,08 (Aug),Saratoga,26.48,"(43.00894, -73.786779)",8,Center for Donation and Transplant in New York,170591,45172,2010,01,2010-08-01,0,0,0,699
154727,08 (Aug),Schenectady,21.87,"(42.809233, -73.946838)",8,Center for Donation and Transplant in New York,120192,26291,2010,01,2010-08-01,0,0,0,699
32749,08 (Aug),Schoharie,22.6,"(42.643426, -74.434606)",8,Center for Donation and Transplant in New York,25439,5748,2010,01,2010-08-01,0,0,0,699
18343,08 (Aug),Schuyler,20.82,"(42.38593, -76.872032)",8,Finger Lakes Donor Recovery Network,14249,2967,2010,01,2010-08-01,0,0,0,699
35251,08 (Aug),Seneca,10.6,"(42.833627, -76.82753)",8,Finger Lakes Donor Recovery Network,27383,2903,2010,01,2010-08-01,0,0,0,699
98990,08 (Aug),Steuben,22.98,"(42.270053, -77.324618)",8,Finger Lakes Donor Recovery Network,76895,17672,2010,01,2010-08-01,0,0,0,699
111944,08 (Aug),St Lawrence,24.33,"(44.689468, -75.242045)",8,Center for Donation and Transplant in New York,86958,21161,2010,01,2010-08-01,0,0,0,699
1493350,08 (Aug),Suffolk,16.65,"(40.820237, -73.119032)",8,New York Organ Donor Network,1160034,193101,2010,01,2010-08-01,0,0,0,699
77547,08 (Aug),Sullivan,13.44,"(41.705166, -74.711705)",8,Center for Donation and Transplant in New York,60239,8099,2010,01,2010-08-01,0,0,0,699
51125,08 (Aug),Tioga,23.03,"(42.120252, -76.29595)",8,Center for Donation and Transplant in New York,39714,9147,2010,01,2010-08-01,0,0,0,699
101564,08 (Aug),Tompkins,33.14,"(42.461024, -76.478784)",8,Finger Lakes Donor Recovery Network,78895,26148,2010,01,2010-08-01,0,0,0,699
19378102,08 (Aug),TOTAL NYS,14.26,NA,8,NA,15052907,2146038,2010,01,2010-08-01,0,0,0,699
182493,08 (Aug),Ulster,17.99,"(41.848374, -74.099412)",8,Center for Donation and Transplant in New York,141761,25507,2010,01,2010-08-01,0,0,0,699
65707,08 (Aug),Warren,17.93,"(43.403024, -73.716044)",8,Center for Donation and Transplant in New York,51041,9154,2010,01,2010-08-01,0,0,0,699
63216,08 (Aug),Washington,17.02,"(43.289513, -73.454761)",8,Center for Donation and Transplant in New York,49106,8358,2010,01,2010-08-01,0,0,0,699
93772,08 (Aug),Wayne,16.75,"(43.144336, -77.117995)",8,Finger Lakes Donor Recovery Network,72842,12198,2010,01,2010-08-01,0,0,0,699
949113,08 (Aug),Westchester,13.67,"(41.039278, -73.805386)",8,New York Organ Donor Network,737271,100768,2010,01,2010-08-01,0,0,0,699
42155,08 (Aug),Wyoming,24.96,"(42.723641, -78.204473)",8,UNYTS,32746,8173,2010,01,2010-08-01,0,0,0,699
25348,08 (Aug),Yates,22.19,"(42.634338, -77.078311)",8,Finger Lakes Donor Recovery Network,19690,4370,2010,01,2010-08-01,0,0,0,699
216469,02 (Feb),Niagara,24.13,"(43.134634, -78.856419)",2,UNYTS,168153,40567,2010,01,2010-02-01,0,0,0,518
304204,07 (Jul),Albany,17.3,"(42.678066, -73.814233)",7,Center for Donation and Transplant in New York,236306,40875,2010,01,2010-07-01,0,0,0,668
48946,07 (Jul),Allegany,21.17,"(42.226801, -78.020567)",7,UNYTS,38021,8049,2010,01,2010-07-01,0,0,0,668
1385108,07 (Jul),Bronx,6.27,"(40.85589, -73.868294)",7,New York Organ Donor Network,1075952,67496,2010,01,2010-07-01,0,0,0,668
